author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
Twitter,"Those interested in gardening and ""eating with intention,"" welcome @AliceWaters to Twitter! Tell us, what other foodie accts do you follow?",,29/03/2011 01:04,5.25366e+16,en,,,66,78
Twitter,An interesting follow-up on Twitter usage during Japan disaster. http://t.co/9hYkOFY (stats from @PEJPew),,28/03/2011 17:17,5.2419e+16,en,,,123,197
Twitter,"Even if you're not in the news biz, our http://t.co/HZtDQ9n blog may intrigue you. A lot of cool insights from our @twittermedia team.",,25/03/2011 22:05,5.14043e+16,en,,,146,138
Twitter,#Quakebook: A Twitter-sourced Japan charity book published in one week to benefit the earthquake victims. http://t.co/KJ0kUf1,,25/03/2011 17:48,5.13397e+16,en,,,132,414
Twitter,"@sandmaxprime As we always say, it's the people that make Twitter awesome. That includes you!",,25/03/2011 17:40,5.13377e+16,en,,,31,26
Twitter,Related to last Tweet: Follow @JoinTheFlock. We're hiring fast and strong! http://t.co/Kl39CQz,,25/03/2011 16:17,5.13168e+16,en,,,83,97
Twitter,Applicants battle for a summer internship via Twitter. http://t.co/uiHCPlU  Recruiting out in the open; it's a whole new thing!,,25/03/2011 16:09,5.13148e+16,en,,,84,151
Twitter,Adopt a dog named Twitter! http://t.co/Tu89Z2B,,24/03/2011 21:29,5.10329e+16,en,,,89,255
Twitter,"#IfGagaRanTwitter, she'd be the CMO: Chief Monster Officer. cc/ @LadyGaga",,23/03/2011 23:25,5.06998e+16,en,,,123,601
Twitter,Our friends @virginamerica are giving away 5 Twitter b-day gifts to celebrate our 5th year. Follow them for clues & win a flight! #VX5Tweets,,23/03/2011 18:20,5.0623e+16,en,,,72,103
Twitter,@mchell1227 Twitter is different for everyone. Take time to discover accounts that you find useful/interesting. http://t.co/of251RI,,22/03/2011 18:26,5.02621e+16,en,,,29,32
Twitter,@djOliverDeBonis Here's a good read http://t.co/LaCjhg1 and here's a good list for music lovers http://t.co/7tzQX6W Enjoy!,,22/03/2011 18:18,5.02601e+16,en,,,28,13
Twitter,"@photo3models It's ok to be fashionably late! Now, time to catch up on the conversation. Maybe you'll find this useful http://t.co/M4acluy",,22/03/2011 18:11,5.02584e+16,en,,,33,13
Twitter,@rwkeys It's never too late! Perhaps you will find this list interesting &gt; http://t.co/XInweDg,,22/03/2011 18:07,5.02574e+16,en,,,30,12
Twitter,@Tony__Tedesco Great! Looks like you're  into baseball-you should check out our Sports list to find related accounts http://t.co/juYzGri,,22/03/2011 18:01,5.02559e+16,en,,,28,9
Twitter,"Welcome to Twitter @RobinRoberts! To all others who joined this week, reply to this Tweet and let us know how it's going! #ClassofMarch2011",,22/03/2011 17:42,5.02509e+16,en,,,65,83
Twitter,Today we are celebrating the people that make Twitter special. (hint: you!) http://t.co/vIWhctJ #5yrs,,21/03/2011 17:03,4.98789e+16,en,,,177,1257
Twitter,And one to grow on: http://t.co/w3B9Mq8 #5yrs,,21/03/2011 15:37,4.98571e+16,en,,,99,242
Twitter,"A Tweet of sarcasm to embody public frustration, 2010 http://t.co/wqT4vnU #5yrs",,21/03/2011 15:34,4.98563e+16,en,,,82,128
Twitter,"A Tweet from up above, 2009 http://t.co/qBtTvH8 #5yrs",,21/03/2011 15:32,4.9856e+16,en,,,68,123
Twitter,"A Tweet for those who need us, 2009 http://t.co/3Q14WKu #5yrs",,21/03/2011 15:31,4.98557e+16,en,,,58,75
Twitter,"A Tweet of levity from our co-founder, 2008 http://t.co/QwoS9Lx #5yrs",,21/03/2011 15:30,4.98555e+16,en,,,65,87
Twitter,"A Tweet that freed one photojournalism student in Egypt, 2008 http://t.co/nkt0Qoh #5yrs",,21/03/2011 15:30,4.98553e+16,en,,,64,118
Twitter,Today marks the 5th year of tweets! Help us celebrate by digging up your favorite one & sharing it using the hashtag #5yrs. Here are ours...,,21/03/2011 15:29,4.98552e+16,en,,,154,1818
Twitter,Reminiscing about #SxSW & wanting to give many thanks to @shearcreativity @coolhaus @franklinbbq @icenhauers & @deepeddyvodka for the love!,,19/03/2011 19:21,4.91887e+16,en,,,68,53
Twitter,Prove the true meaning of humanity. Participate in the relief efforts of Japan. Learn more here: http://t.co/IvY9ihu #hope4japan,,18/03/2011 22:41,4.88768e+16,en,,,149,909
Twitter,Don't forget to follow your new favorite band after discovering them at #SxSW. This list by @AllSongs may be helpful http://t.co/12553of,,16/03/2011 18:40,4.80913e+16,en,,,98,106
Twitter,A little known fact - the past tense of Tweet is to Twote. This and more from the professor of Tweetology. http://t.co/wEXf4XJ #5years,,16/03/2011 02:49,4.78519e+16,en,,,589,3504
Twitter,Making Twitter more secure: HTTPS http://t.co/lZS4yEh,,15/03/2011 21:11,4.77668e+16,en,,,203,913
Twitter,New blog post: #numbers http://t.co/uo9YTVP,,14/03/2011 18:41,4.73667e+16,en,,,151,376
Twitter,At the #TwitterRetreat setting up for a panel on tech in Tunisia. If you're around come join us. We have blankets! #SxSW http://t.co/360aFQx,,14/03/2011 16:07,4.7328e+16,en,,,61,75
Twitter,Support for Japan http://t.co/X1oypWH,,13/03/2011 03:15,4.67713e+16,en,,,168,1015
Twitter,#SxSW at the Twitter Retreat - a special panel on tech in Tunisia and a working session on how Twitter can help NPOs plancast.com/p/4e2t,,12/03/2011 16:37,4.66108e+16,en,,,76,80
Twitter,#SxSW goers: Discover the top 100 bands & follow them to stay up on their whereabouts w/ this list by @AllSongs http://t.co/xD4JPW3,,12/03/2011 02:10,4.63925e+16,en,,,93,96
Twitter,Watching as the world reacts to Japan & the events unfolding. Here are just a few accts to follow: @RedCross @TokyoReporter @UN @TWCBreaking,,11/03/2011 17:55,4.62679e+16,en,,,103,548
Twitter,He Tweets! http://t.co/61kAWmK (cc @CoryBooker) #BookerSVTour,,10/03/2011 20:18,4.59417e+16,fr,,,56,65
Twitter,Delighted that Mayor @CoryBooker visited HQ today. Even more delighted to hear his predictions on Twitter usage in government: Authenticity.,,10/03/2011 18:59,4.59216e+16,en,,,56,76
Twitter,Sorry for the weird URL in that last Tweet. Here's the right one http://t.co/Hsg6KJo #IWD,,08/03/2011 19:12,4.52003e+16,en,,,67,119
Twitter,Honoring Women Everywhere http://t.co/2f2sJsx #IWD,,08/03/2011 19:09,4.51996e+16,en,,,97,181
Twitter,"If you'll be at SxSW this year and want to meet some Twitter peeps, come to our Retreat! RSVP: http://t.co/gxyaMhA Hope to see ya!",,04/03/2011 20:37,4.3772e+16,en,,,96,139
Twitter,Twitter for iPhone & iPad: Even Better http://t.co/s5QG3lf,,03/03/2011 18:33,4.33785e+16,en,,,152,394
Twitter,@CollinVanUden So you're saying we should include a tattoo clause in our trademark policy? ;),,02/03/2011 01:55,4.27649e+16,en,,,37,33
Twitter,@shawncampbell Sketched on an ipad no less. Very impressive!,,02/03/2011 01:39,4.27609e+16,en,,,37,19
Twitter,Can you sketch the Twitter bird (Larry) as well as @AnnCurry? http://t.co/feWqseU Show us what you've got! #sketchLarry cc/ @jimmyfallon,,02/03/2011 00:59,4.27509e+16,en,,,120,99
Twitter,"A photo-snapping, live-tweeting host + an official hashtag + the world commenting on Twitter = a new #Oscars experience http://t.co/HeJ5R8u",,01/03/2011 00:32,4.23816e+16,en,,,117,165
Twitter,"@HarryOtsdarva We are, in fact :) http://t.co/9AIP8vQ",,28/02/2011 04:49,4.20838e+16,en,,,38,19
Twitter,@soph_kate It's @jamesfranco. Welcome him!,,28/02/2011 04:33,4.20799e+16,en,,,34,12
Twitter,We're watching the #Oscars along with the rest of the world. @TheAcademy wants to know: What's your favorite movie song?,,28/02/2011 02:55,4.20553e+16,en,,,80,139
Twitter,@MissBanga You're welcome. Happy we could help :),,24/02/2011 23:16,4.0913e+16,en,,,45,24
Twitter,@DJFREDDYFRED Ask @gunpaydonlogan to open a ticket: http://t.co/xVqnuXU. We need to verify account ownership before we can investigate.,,24/02/2011 23:16,4.0913e+16,en,,,36,16
Twitter,@livefrombklyn Interesting! Could you tell us more about how Twitter helps in DIY careers? cc/@bklyncontessa @etsy @kickstarter @supermarket,,24/02/2011 20:20,4.08687e+16,en,,,32,16
Twitter,"A life on the Streets, Captured by Twitter http://t.co/Ure7T12 (Follow-up story from this previous Tweet: http://t.co/TA47QQ7)",,24/02/2011 17:42,4.08291e+16,en,,,103,95
Twitter,@scotlandhuber Yes! Take time to build a valuable experience by finding interesting accounts to follow. Don't worry yet about tweeting.,,24/02/2011 00:17,4.05659e+16,en,,,33,24
Twitter,Two pop culture icons left their mark on Twitter yesterday according to @MTV. http://t.co/ONwsjNH,,23/02/2011 20:12,4.05043e+16,en,,,90,65
Twitter,"@js_hicks We love your encouragement to @deedeea1019. Making Twitter work for you can take some time, but we think it's worth it!",,23/02/2011 18:59,4.04859e+16,en,,,30,10
Twitter,"@bellesapepper37 I've cleared the cache on your account. Also, looks like you've hit the following limit: http://t.co/IYqCw3m",,22/02/2011 22:24,4.01752e+16,en,,,28,15
Twitter,"Join Twitter, Win the World Series http://t.co/vT7m35q",,18/02/2011 17:55,3.86579e+16,en,,,94,110
Twitter,"Searching for an official Twitter app? Search no more! All our apps can be found here, in one pretty place: http://t.co/WbtFRN8",,17/02/2011 21:32,3.83501e+16,en,,,317,709
Twitter,"4 homeless people were given a prepaid cell phone, a month of unlimited text messaging and a Twitter account... http://t.co/olVZx57",,16/02/2011 19:56,3.79635e+16,en,,,402,1274
Twitter,The person behind the hashtag #jan25: http://t.co/l2Hucpp Thanks to @alya1989262 for taking the time to share her story.,,16/02/2011 18:57,3.79487e+16,en,,,113,221
Twitter,"We've launched a new Translation Center to bring more languages to Twitter. Now, all we need is your help! Learn more - http://t.co/1rhzpyW",,14/02/2011 19:31,3.72325e+16,en,,,165,363
Twitter,@vitodecataldo Score! Glad you're liking it!,,10/02/2011 22:36,3.58295e+16,en,,,45,42
Twitter,Following @TheGrammys? Did you know there's a list of all the artists & attendees on Twitter who'll be at the show? http://t.co/hTjVnQk,,10/02/2011 22:30,3.5828e+16,en,,,126,160
Twitter,"مجموعة جديدة مقترحة من توتير: ""أصوات مصرية"": نخبة من المشتركين يدلون بآرائهم حول الشأن المصري من داخل مصر و خارجها  http://t.co/uM8mcV4",,10/02/2011 19:07,3.57769e+16,ar,,,217,478
Twitter,Honored to be hosting a Town Hall with @AmbassadorRice our US Ambassador to the UN. You can follow along via @Ustream http://t.co/Eb01BfM,,10/02/2011 18:22,3.57657e+16,en,,,55,46
Twitter,Live:  Ambassador Rice talking at Twitter HQ about US foreign policy and the UN:  http://t.co/DBdsK9r  #AskAmbRice,,10/02/2011 18:22,3.57655e+16,en,,,56,53
Twitter,US Ambassador to the UN @AmbassadorRice will host a live Twitter/@ustream Town Hall at 10am PT Ask Qs via #AskAmbRice http://t.co/Eb01BfM,,10/02/2011 16:59,3.57447e+16,en,,,51,52
Twitter,New Staff Picks list: Egypt Voices - A collection of accounts sharing perspectives from in & around Egypt http://t.co/uM8mcV4,,10/02/2011 05:05,3.5565e+16,en,,,92,120
Twitter,Looking forward to having @AmbassadorRice visit #Twitter for a Town Hall. Ask your Qs using the hashtag #AskAmbRice http://t.co/Eb01BfM,,09/02/2011 20:52,3.5441e+16,en,,,66,60
Twitter,Beautiful story: Ai Weiwei's 'Sunflower Seeds' Cover Tate Modern Hall Like a Sea of Twitter Users http://t.co/1rdMiAJ (via @Switched),,09/02/2011 01:11,3.51436e+16,en,,,88,112
Twitter,Love it! RT @merv: Watching Superbowl while tweeting is like a massive global Mystery Science Theater 3000. Enhances experience remarkbly.,,07/02/2011 01:31,3.4424e+16,en,,,37,33
Twitter,Which team is winning Twitter right now? @Packers or @Steelers? http://t.co/GmsMEJY #SB45,,05/02/2011 00:03,3.3677e+16,en,,,104,207
Twitter,"@RWW yes, fill out an impersonation ticket at bit.ly/twicket",,04/02/2011 04:48,3.33865e+16,en,,,40,15
Twitter,Welcome back Brian! RT @SFGiants Watch the exclusive video of The Return of @BrianWIlson38 to @Twitter http://t.co/kEkf2XB @MLB,,04/02/2011 01:33,3.33374e+16,en,,,75,54
Twitter,"@lreynoldstwin welcome to Twitter! sending a pic is easy to do w/ twitter on your phone, but sadly not yet easy via web cc @Regis_and_Kelly",,02/02/2011 23:49,3.29488e+16,en,,,41,17
Twitter,@myriahmyson welcome to Twitter!  Go to this link and find interesting accounts to follow: http://t.co/vpvMJbj,,02/02/2011 23:46,3.29479e+16,en,,,31,8
Twitter,Nice! @TheGrammys just broke some news about their 53rd annual show tomorrow. Hint: It involves @Rihanna and @drakkardnoir #GRAMMYs2011,,02/02/2011 03:47,3.26462e+16,en,,,83,157
Twitter,‘I’m showing two colleagues Twitter. They say they don’t get it…’ http://t.co/7DTrolj,,01/02/2011 22:39,3.25688e+16,en,,,149,248
Twitter,How to use @speak2tweet to communicate from Egypt: http://t.co/a0oGi0P (thx to @google),,31/01/2011 22:44,3.22076e+16,en,,,151,875
Twitter,Twitter and Super Bowl XLV: @steelers vs @packers. Read more on the Twitter blog: http://t.co/0t3eIjn  #SB45,,28/01/2011 17:12,3.10369e+16,en,,,80,123
Twitter,Does your school use Twitter in a cool way? @Stanford tops the list of most influential colleges according to @Klout http://t.co/YDZlaKQ,,27/01/2011 20:53,3.07302e+16,en,,,150,239
Twitter,.@MotherJones suggests some smart accounts to follow for news on #Egypt including @arabist and @shadihamid. Read on: http://t.co/oFAb6KL,,26/01/2011 00:13,3.00556e+16,en,,,76,141
Twitter,한글 트위터 http://t.co/pv9EhPT,,19/01/2011 01:18,2.75352e+16,ko,,,127,232
Twitter,From the President of Russia (@Kremlin_E) to @snoopdogg. The guests who visit Twitter HQ continue to surprise us. http://t.co/Lhue6jo,,18/01/2011 23:21,2.75059e+16,en,,,95,193
Twitter,Follow Tweets from Tunisia through search.twitter.com so that If you're in Chrome you can use Google's Auto Translate: http://t.co/QMmYNYH,,13/01/2011 21:50,2.56711e+16,en,,,107,225
Twitter,Using Twitter for Mac? Drag and drop photos right into your Tweet for speedy tweeting. http://t.co/MJahzBu #TwitterTip Thanks @donveto!,,13/01/2011 18:27,2.56201e+16,en,,,150,463
Twitter,We highlighted some Haiti related accounts to follow + ways to donate to their ongoing efforts on our Hope140 blog here http://t.co/TYOoiW9,,13/01/2011 00:06,2.53428e+16,en,,,68,148
Twitter,Channeling positive thoughts & hoping for noble efforts on #Haiti1Year How are Haitians commemorating this day after such an emotional year?,,12/01/2011 22:46,2.53229e+16,en,,,61,119
Twitter,"Had a blast with @RainnWilson on Friday who came in to talk about @SoulPancake. Yep, he rapped for us. #TwitterHQ http://t.co/PYkTJTy",,08/01/2011 23:57,2.38911e+16,en,,,81,79
Twitter,"A new year, a new Tweet record. More than double the previous TPS record set during the World Cup! http://t.co/NaOPntB",,06/01/2011 19:41,2.31019e+16,en,,,111,234
Twitter,Twitter for Mac launched today as part of the Mac App Store. Read on for more info http://t.co/vaOVnNW,,06/01/2011 17:07,2.3063e+16,en,,,207,787
Twitter,Ready for Kick-off! http://t.co/77wW7S4. We made a list of players & teams in the @NFL playoffs http://t.co/ZIfgKad,,05/01/2011 18:19,2.27187e+16,en,,,79,67
Twitter,Tweet and he will come! A great example of how communities are more connected to their leaders than ever. http://t.co/kuTEUzN,,30/12/2010 17:12,2.05277e+16,en,,,150,253
Twitter,PSA: Don't Tweet and Drive. This @ATT documentary is a powerful reminder. http://t.co/enAROaK,,27/12/2010 23:33,1.95363e+16,en,,,227,892
Twitter,@noahvail Thanks for the tip! http://t.co/qjv8BGZ,,22/12/2010 23:08,1.7718e+16,en,,,38,31
Twitter,#TwitterTip: Make a list of friends and family so you can quickly find their Tweets. http://t.co/qjv8BGZ,,22/12/2010 23:02,1.77168e+16,en,,,182,180
Twitter,The Total Lunar Eclipse As Seen By Twitter Users [PHOTOS] http://t.co/VMmak9C via @mashsocialmedia @mashable,,22/12/2010 00:50,1.73813e+16,en,,,188,317
Twitter,Fluther Flocks to Twitter! http://t.co/3pVoqRe,,21/12/2010 17:36,1.72723e+16,en,,,94,81
Twitter,Funny: tweesp.com can channel your friend's Tweets to tell what they want from @Amazon using Tweet Telepathy.,,17/12/2010 19:09,1.5846e+16,en,,,109,113
Twitter,Follow @toptweets to make sure you don't miss the most popular Tweets of the day from accounts you may or may not follow. #discovertwitter,,16/12/2010 00:29,1.52018e+16,en,,,139,191
Twitter,It's Business Time! We revamped business.twitter.com - learn more in our blog post http://t.co/ClAKOOk,,15/12/2010 15:39,1.50683e+16,en,,,128,141
Twitter,And the award for the year's Most Retweeted Tweet goes to...@StephenAtHome! See the Top 10 here: http://t.co/kWIsGGE #Hindsight2010,,15/12/2010 07:03,1.49385e+16,en,,,171,276
Twitter,"In case you missed our #TwitterTip roundup last Friday, check this out: http://t.co/tbEot7a Thanks to those who shared their insights!",,14/12/2010 19:59,1.47715e+16,en,,,79,59
Twitter,What makes a Tweet powerful?  Here's our list of the Most Powerful Tweets of the year. #Hindsight2010 http://t.co/7OG8zZ2,,14/12/2010 13:06,1.46676e+16,en,,,338,596
Twitter,Revealed! Top Trends on Twitter in 2010: http://t.co/aKDC4Jb #Hindsight2010,,13/12/2010 09:00,1.42433e+16,en,,,214,797
Twitter,"According to @Time, here are the top Twitter moments of 2010 http://t.co/5aIzNTk More trends from us over the next few weeks #Hindsight2010",,09/12/2010 22:38,1.29995e+16,en,,,161,190
Twitter,Who's New on Twitter? http://t.co/ulHUqrW #Hindsight2010,,09/12/2010 20:50,1.29725e+16,en,,,101,119
Twitter,To Trend or Not to Trend: http://t.co/tNIBYyv,,09/12/2010 00:01,1.26581e+16,en,,,135,404
Twitter,"Woops, bad link from a few tweets back about the auction. This is what we meant: http://t.co/5apy3XR",,08/12/2010 20:29,1.26046e+16,en,,,56,46
Twitter,Twitter is not censoring #wikileaks or related terms from the Trends list of trending topics: http://t.co/6TCgdmH,,08/12/2010 19:04,1.25834e+16,en,,,160,1249
Twitter,Sending thanks to our friends @eBayGiving & @Kompolt4Good for helping us put together our #TwitterAuction-happening now! http://t.co/RDFcoy5,,08/12/2010 18:30,1.25748e+16,en,,,55,32
Twitter,Bringing more deliciously embedded media to your Twitter. @instagram @dipdive @bliptv @slideshare & @rdio viewable now! http://t.co/pDGWjYh,,07/12/2010 22:42,1.22758e+16,en,,,135,227
Twitter,"How appropriate that the latest bid for an item in our eBay auction is for $140! http://t.co/POOg7zw. Thanks for the bids, and keep it up!",,07/12/2010 21:21,1.22553e+16,en,,,61,38
Twitter,Bid on some special gifts for the holidays to help us promote literacy around the world. http://t.co/POOg7zw #TwitterAuction,,07/12/2010 00:22,1.19385e+16,en,,,66,90
Twitter,What tip do you most often share with people who could learn a thing or two about using Twitter? #TwitterTip,,02/12/2010 18:26,1.03995e+16,en,,,113,132
Twitter,"Tweet for World Aids Day now, because by 2015 no child should be born with HIV http://t.co/VmMLScB #turnred",,01/12/2010 18:50,1.0043e+16,en,,,106,1687
Twitter,Discover: Your Appetite http://t.co/rpWXHly,,23/11/2010 20:04,7162560000000000.0,en,,,127,102
Twitter,"""To succeed spectacularly you have to be ready to fail spectacularly"" –@biz http://t.co/hwAWYF3",,22/11/2010 20:49,6811600000000000.0,en,,,217,532
Twitter,"I Want My Twitter TV! http://t.co/YPP8kKu (via @fastcompany) Kudos to our @twittermedia team, including the original @ChloeS. #wit11",,22/11/2010 19:25,6790520000000000.0,en,,,79,66
Twitter,Here's a good Sunday read about why Twitter is important for media organizations. http://t.co/3VxVA27 via @guardian,,21/11/2010 19:05,6423070000000000.0,en,,,238,391
Twitter,"Thanks to @freelancewhales for coolest show ever! Ok, you can decide for yourself. Watch the show at http://t.co/JWsswJZ",,20/11/2010 03:11,5820390000000000.0,en,,,112,83
Twitter,"What is a Down Clown, you ask? Watch and learn from @ev and @biz who were backstage recently at @jimmyfallon. http://t.co/CaTU1Bv",,18/11/2010 23:11,5397760000000000.0,en,,,79,48
Twitter,"Instant Notifications bit.ly/9xIj3F. Now you can get push notifications for @mentions on SMS & iPhone, and for Messages on iPhone too",,16/11/2010 22:44,4666080000000000.0,en,,,217,712
Twitter,Watching @ev and @Zappos talk about building a strong workplace culture – a super important topic as we grow so quickly here @Twitter HQ.,,16/11/2010 17:44,4590660000000000.0,en,,,71,52
Twitter,Two feature updates that will make you smarter: http://t.co/ISmSpQw,,16/11/2010 00:10,4325300000000000.0,en,,,183,274
Twitter,One more thing for the music roundup today: @Hypem's cool leaderboard of the most shared songs on Twitter! http://t.co/xP3b746,,12/11/2010 23:40,3230800000000000.0,en,,,81,82
Twitter,"If you're a music fan, here are a ton of sources for you to keep up: http://t.co/8pc1WwH",,12/11/2010 19:18,3164720000000000.0,en,,,249,191
Twitter,Twitter is guest Tweeting from @latingrammys. Get the behind the scenes live from the event. #GrammyLatino,,11/11/2010 23:22,2863860000000000.0,en,,,72,101
Twitter,Want to see Twitter + iTunes in action? Here it is! http://t.co/AnaE2K1,,11/11/2010 22:51,2856040000000000.0,en,,,253,481
Twitter,Discover more music with Twitter and Ping http://t.co/EHsqUXw. Listen to iTunes song previews on Twitter http://t.co/Pi28KPA,,11/11/2010 17:06,2769250000000000.0,en,,,167,282
Twitter,Good times w/ @RYANSEACREST yesterday. http://t.co/XKJGmF9 Did you know he launched a great project called The Voice? Look into it!,,11/11/2010 01:47,2537920000000000.0,en,,,73,55
Twitter,New #TwitterTip: Learn to pay attention to the filmstrip icon. bit.ly/9ibm8K ( http://t.co/5CwoAOV ),,10/11/2010 22:22,2486300000000000.0,en,,,117,108
Twitter,Gone are the days of old school polling. @twittermedia points out what's new from the last 2 years in election tracking http://t.co/O8OBWvy,,05/11/2010 18:53,621739000000000.0,en,,,104,109
Twitter,There's a lot going on in Haiti. Read about one way people are getting the info they need on the ground. http://t.co/gDKlfeQ,,04/11/2010 19:27,29694409027.0,en,,,85,127
Twitter,"Hey, Android users! There's a new version of Twitter for Android with Tweet details page, faster scrolling & more http://t.co/rnrBcSd",,03/11/2010 21:03,29605766723.0,en,,,128,493
Twitter,Tonight @NYTimes is showcasing curated #election tweets on their homepage. Use #nytelect to get your profile pics & POVs in the Gray Lady!,,03/11/2010 01:38,29527994460.0,en,,,70,87
Twitter,"Congrats to #sfgiants on last night's win! At the end of the game, there were more than 2,000 Tweets per second -- double the average TPS.",,02/11/2010 20:59,29504802614.0,en,,,69,280
Twitter,"Happy Election Day, America. Have you voted? If so, use the tag #ivoted to get a badge in your tweet and remind others to do their part.",,02/11/2010 17:01,29488015844.0,en,,,89,676
Twitter,Discover what's happening around the Midterm Elections http://t.co/vRY7cuc,,01/11/2010 22:38,29412807864.0,en,,,57,84
Twitter,Testing Promoted Tweets in the timeline with HootSuite: http://t.co/hS4G0iS,,01/11/2010 19:19,29398940200.0,en,,,83,106
Twitter,Say hello to our newest mobile app: Twitter for Windows Phone http://t.co/WeDkjez,,28/10/2010 18:31,29013098811.0,en,,,107,285
Twitter,Read this guest post from @FiresideInt on his experience in Haiti http://t.co/mbMU56R,,27/10/2010 22:07,28928925935.0,en,,,60,86
Twitter,"Do you use Twitter for a business, school, community group or another local organization? Follow @TwitterBusiness for tips and useful info!",,27/10/2010 19:39,28918572797.0,en,,,114,215
Twitter,.@NBA season tip-off - stay up-to-date on the latest NBA news: http://t.co/7Av0ROT,,26/10/2010 20:34,28823201718.0,en,,,67,70
Twitter,We just hired our 300th full-time employee. Wowza! cc: @JoinTheFlock,,26/10/2010 18:49,28816319556.0,en,,,87,162
Twitter,#TwitterTip: Freshen up with a new background for the revamped layout. http://t.co/SnJset6,,26/10/2010 18:12,28813797289.0,en,,,172,142
Twitter,A World of Tweets http://t.co/qIlQBDz Looking at Twitter usage around the globe.,,22/10/2010 22:03,28443657949.0,en,,,170,238
Twitter,A Good Integration http://t.co/vJzZ3c9 via @clairew,,20/10/2010 21:45,27966990018.0,en,,,82,72
Twitter,Back to the basics. Here's a #TwitterTip to make your life that much easier. http://t.co/CEfsJjD,,19/10/2010 19:00,27859777849.0,en,,,168,145
Twitter,Is Twitter a true tool for activism? @Biz rebuts Gladwell's recent claim with a write-up in the Atlantic http://t.co/Y8lJnBu,,19/10/2010 16:23,27848394523.0,en,,,97,138
Twitter,Twitter is @OnTheRoad researching how people across the U.S. use our tool in their daily lives. Read about it! http://t.co/7JHmEXM,,18/10/2010 22:04,27773394953.0,en,,,110,112
Twitter,A Triumph for Chile http://t.co/pNONYjo,,15/10/2010 20:55,27477376840.0,en,,,88,252
Twitter,#AskEv your questions about #newTwitter. He's going to start responding from his personal account (@ev) now!,,15/10/2010 20:06,27474052711.0,en,,,62,130
Twitter,#newTwitter is now available to all users. @ev will be answering your questions about it today at 1pm PST. Use #AskEv to tag your questions,,15/10/2010 19:20,27470868312.0,en,,,81,484
Twitter,Add your voice to the @BarackObama town hall at 4pm EST today on @MTV @BET @FollowCMT: use the hashtag #MyGreatestHope or #MyGreatestFear,,14/10/2010 16:04,27354445302.0,en,,,60,185
Twitter,#newTwitter for everyone! All users now have access to the new Twitter. Check for the yellow button http://t.co/AyGxbN2,,13/10/2010 17:59,27263759643.0,en,,,227,1150
Twitter,Discover baseball through the lens of Twitter. http://t.co/lbHhaZP,,08/10/2010 22:00,26788342106.0,en,,,78,118
Twitter,2 million views of #NewTwitter video! You all deserve a free download of the song. Get it here http://t.co/6qQkuTe thx to @freelancewhales!,,07/10/2010 18:37,26675253086.0,en,,,285,422
Twitter,What is #newtwitter? Check it out with some help from @IamWill & @NickiMinaj! --&gt; http://t.co/LhujIii (via @interscope),,06/10/2010 22:46,26592145635.0,en,,,121,374
Twitter,Gotta educate the next generation!  http://t.co/4CUQqcL,,05/10/2010 22:59,26498212170.0,en,,,104,123
Twitter,#newtwitterceo http://t.co/9g5cLVO,,04/10/2010 18:58,26387116364.0,und,,,89,328
Twitter,#newtwitterceo http://t.co/9g5cLVO,,04/10/2010 18:56,26387087703.0,und,,,55,61
Twitter,More news! Read about our Promoted Promotions today: http://t.co/CqUTrvF,,04/10/2010 18:12,26385073910.0,en,,,66,87
Twitter,Meet Twitter for Google TV http://t.co/Dzay8E3,,04/10/2010 16:09,26375956916.0,en,,,102,242
Twitter,"Tweets in your media, media in your tweets! http://t.co/E5AuMMH (A blog post by @twittermedia)",,29/09/2010 20:33,25915017079.0,en,,,99,144
Twitter,"To anyone curious about #NewTwitter column proportions, know that we didn't leave those ratios to chance (via @stop) http://t.co/0Dm8osc",,28/09/2010 23:32,25830940675.0,en,,,230,630
Twitter,Still ramping up the #newtwitter. If you see a blue bar at the top of your homepage that means you can switch to the new version. Enjoy!,,28/09/2010 21:16,25820732141.0,en,,,139,1378
Twitter,We've fixed an exploit that posted malicious links on Twitter. Please check status.twitter.com for updates. Thanks for your patience!,,26/09/2010 19:00,25615345589.0,en,,,105,848
Twitter,Twitter wine! http://t.co/zDRGWvM cc/@Fledgling,,24/09/2010 17:25,25423853416.0,en,,,93,142
Twitter,"Still slowly and randomly expanding rollout of #newtwitter. For the majority of you still waiting, here's a good read http://t.co/gFjPsU3",,23/09/2010 17:43,25327760875.0,en,,,170,846
Twitter,"All about the ""onMouseover"" incident: http://t.co/j5eqLWd.",,21/09/2010 17:24,25137152684.0,en,,,257,1601
Twitter,"Hear about a Twitter.com security issue involving ""moused over links""? We have too. And, we fixed it. For now, check out @safety for more.",,21/09/2010 16:10,25131596190.0,en,,,85,1094
Twitter,Enjoying an amazing live performance by @deluka and @geographermusic. Great end to a big week!,,18/09/2010 02:43,24814390161.0,en,,,68,83
Twitter,A ton of Q's came in but @ev can't type fast enough to get to all of them. Let's do this again soon when you all have access to #newtwitter,,17/09/2010 21:06,24791826507.0,en,,,53,72
Twitter,Last few minutes of #askev Q&A. Awesome questions so far. What more do you want to know?,,17/09/2010 20:50,24790845738.0,en,,,43,63
Twitter,"Ok folks, @ev will be answering your questions about the #NewTwitter. Use the hashtag #AskEv to submit, and follow along starting...Now!",,17/09/2010 20:01,24787804261.0,en,,,77,243
